,time,cpu_avg,power_all,power_cpu,power_gpu,%CPU,%mem
8948,20:44:13,0.01759,3.23603,3.23603,0.0,1.0,7.0
8949,20:44:14,0.01253,3.27748,3.27748,0.0,1.0,7.0
8950,20:44:15,0.0399,3.10884,3.10884,0.0,1.0,7.0
8951,20:44:16,0.02244,3.2011,3.2011,0.0,1.0,7.0
8952,20:44:17,0.01253,3.27748,3.27748,0.0,1.0,7.0
8953,20:44:18,0.01003,3.30009,3.30009,0.0,1.0,7.0
8954,20:44:19,0.02,3.21811,3.21811,0.0,1.0,7.0
8955,20:44:20,0.02261,3.19996,3.19996,0.0,1.0,7.0
8956,20:44:21,0.03008,3.15484,3.15484,0.0,1.0,7.0
8958,20:44:23,0.01003,3.30009,3.30009,0.0,1.0,7.0
8959,20:44:24,0.01253,3.27748,3.27748,0.0,1.0,7.0
8960,20:44:25,0.02244,3.2011,3.2011,0.0,1.0,7.0
8961,20:44:26,0.00251,3.37688,3.37688,0.0,1.0,7.0
8962,20:44:27,0.02,3.21811,3.21811,0.0,1.0,7.0
8963,20:44:28,0.03509,3.12962,3.12962,0.0,1.0,7.0
8964,20:44:29,0.01496,3.25688,3.25688,0.0,1.0,7.0
8965,20:44:30,0.01253,3.27748,3.27748,0.0,1.0,7.0
8966,20:44:31,0.02,3.21811,3.21811,0.0,1.0,7.0
8967,20:44:32,0.01005,3.29985,3.29985,0.0,1.0,7.0
8968,20:44:33,0.03242,3.14257,3.14257,0.0,1.0,7.0
8969,20:44:34,0.01754,3.23637,3.23637,0.0,1.0,7.0
8970,20:44:35,0.0125,3.27776,3.27776,0.0,1.0,7.0
8971,20:44:36,0.01005,3.29985,3.29985,0.0,1.0,7.0
8972,20:44:37,0.02244,3.2011,3.2011,0.0,1.0,7.0
8973,20:44:38,0.02261,3.19996,3.19996,0.0,1.0,7.0
8974,20:44:39,0.01496,3.25688,3.25688,0.0,1.0,7.0
8975,20:44:40,0.02,3.21811,3.21811,0.0,1.0,7.0
8977,20:44:42,0.0125,3.27776,3.27776,0.0,1.0,7.0
8978,20:44:43,0.03015,3.15443,3.15443,0.0,1.0,7.0
8979,20:44:44,0.00748,3.32452,3.32452,0.0,1.0,7.0
8980,20:44:45,0.02005,3.21775,3.21775,0.0,1.0,7.0
8981,20:44:46,0.01754,3.23637,3.23637,0.0,1.0,7.0
8982,20:44:47,0.01253,3.27748,3.27748,0.0,1.0,7.0
8983,20:44:48,0.0125,3.27776,3.27776,0.0,1.0,7.0
8984,20:44:49,0.01754,3.23637,3.23637,0.0,1.0,7.0
8985,20:44:50,0.025,3.18448,3.18448,0.0,1.0,7.0
8986,20:44:51,0.0125,3.27776,3.27776,0.0,1.0,7.0
8987,20:44:52,0.0225,3.20072,3.20072,0.0,1.0,7.0
8988,20:44:53,0.01496,3.25688,3.25688,0.0,1.0,7.0
8989,20:44:54,0.01253,3.27748,3.27748,0.0,1.0,7.0
8990,20:44:55,0.02757,3.16894,3.16894,0.0,1.0,7.0
8991,20:44:56,0.01253,3.27748,3.27748,0.0,1.0,7.0
8992,20:44:57,0.015,3.25657,3.25657,0.0,1.0,7.0
8993,20:44:58,0.02,3.21811,3.21811,0.0,1.0,7.0
8994,20:44:59,0.0125,3.27776,3.27776,0.0,1.0,7.0
8996,20:45:01,0.02005,3.21775,3.21775,0.0,1.0,7.0
8997,20:45:02,0.01005,3.29985,3.29985,0.0,1.0,7.0
8998,20:45:03,0.015,3.25657,3.25657,0.0,1.0,7.0
8999,20:45:04,0.00501,3.34972,3.34972,0.0,1.0,7.0
9000,20:45:05,0.0125,3.27776,3.27776,0.0,1.0,7.0
9001,20:45:06,0.02261,3.19996,3.19996,0.0,1.0,7.0
9002,20:45:07,0.0375,3.1188,3.1188,0.0,1.0,7.0
9003,20:45:08,0.01253,3.27748,3.27748,0.0,1.0,7.0
9004,20:45:09,0.01003,3.30009,3.30009,0.0,1.0,7.0
9005,20:45:10,0.02,3.21811,3.21811,0.0,1.0,7.0
9006,20:45:11,0.01253,3.27748,3.27748,0.0,1.0,7.0
9007,20:45:12,0.02743,3.16974,3.16974,0.0,1.0,7.0
9008,20:45:13,0.01504,3.25626,3.25626,0.0,1.0,7.0
9009,20:45:14,0.0125,3.27776,3.27776,0.0,1.0,7.0
9010,20:45:15,0.01504,3.25626,3.25626,0.0,1.0,7.0
9011,20:45:16,0.0225,3.20072,3.20072,0.0,1.0,7.0
9012,20:45:17,0.02256,3.20034,3.20034,0.0,1.0,7.0
9014,20:45:19,0.01754,3.23637,3.23637,0.0,1.0,7.0
9015,20:45:20,0.0125,3.27776,3.27776,0.0,1.0,7.0
9016,20:45:21,0.01253,3.27748,3.27748,0.0,1.0,7.0
9017,20:45:22,0.0125,3.27776,3.27776,0.0,1.0,7.0
9018,20:45:23,0.0075,3.32433,3.32433,0.0,1.0,7.0
9019,20:45:24,0.0275,3.16934,3.16934,0.0,1.0,7.0
9020,20:45:25,0.02,3.21811,3.21811,0.0,1.0,7.0
9021,20:45:26,0.0125,3.27776,3.27776,0.0,1.0,7.0
9022,20:45:27,0.015,3.25657,3.25657,0.0,1.0,7.0
9023,20:45:28,0.02,3.21811,3.21811,0.0,1.0,7.0
9024,20:45:29,0.0201,3.21739,3.21739,0.0,1.0,7.0
9025,20:45:30,0.015,3.25657,3.25657,0.0,1.0,7.0
9026,20:45:31,0.01508,3.25595,3.25595,0.0,1.0,7.0
9027,20:45:32,0.0125,3.27776,3.27776,0.0,1.0,7.0
9028,20:45:33,0.01005,3.29985,3.29985,0.0,1.0,7.0
9029,20:45:34,0.03509,3.12962,3.12962,0.0,1.0,7.0
9030,20:45:35,0.025,3.18448,3.18448,0.0,1.0,7.0
9031,20:45:36,0.01003,3.30009,3.30009,0.0,1.0,7.0
9033,20:45:38,0.01253,3.27748,3.27748,0.0,1.0,7.0
9034,20:45:39,0.01003,3.30009,3.30009,0.0,1.0,7.0
9035,20:45:40,0.03008,3.15484,3.15484,0.0,1.0,7.0
9036,20:45:41,0.00501,3.34972,3.34972,0.0,1.0,7.0
9037,20:45:42,0.02494,3.18487,3.18487,0.0,1.0,7.0
9038,20:45:43,0.01754,3.23637,3.23637,0.0,1.0,7.0
9039,20:45:44,0.01253,3.27748,3.27748,0.0,1.0,7.0
9040,20:45:45,0.01253,3.27748,3.27748,0.0,1.0,7.0
9041,20:45:46,0.01508,3.25595,3.25595,0.0,1.0,7.0
9042,20:45:47,0.03,3.15525,3.15525,0.0,1.0,7.0
9043,20:45:48,0.015,3.25657,3.25657,0.0,1.0,7.0
9044,20:45:49,0.02,3.21811,3.21811,0.0,1.0,7.0
9045,20:45:50,0.01003,3.30009,3.30009,0.0,1.0,7.0
9046,20:45:51,0.01253,3.27748,3.27748,0.0,1.0,7.0
9047,20:45:52,0.0401,3.10805,3.10805,0.0,1.0,7.0
9048,20:45:53,0.01003,3.30009,3.30009,0.0,1.0,7.0
9049,20:45:54,0.015,3.25657,3.25657,0.0,1.0,7.0
9050,20:45:55,0.01754,3.23637,3.23637,0.0,1.0,7.0
9052,20:45:57,0.03008,3.15484,3.15484,0.0,1.0,7.0
9053,20:45:58,0.01754,3.23637,3.23637,0.0,1.0,7.0
9054,20:45:59,0.0125,3.27776,3.27776,0.0,1.0,7.0
9055,20:46:00,0.0025,3.37695,3.37695,0.0,1.0,7.0
9056,20:46:01,0.01759,3.23603,3.23603,0.0,1.0,7.0
9057,20:46:02,0.015,3.25657,3.25657,0.0,1.0,7.0
9058,20:46:03,0.02513,3.18369,3.18369,0.0,1.0,7.0
9059,20:46:04,0.02005,3.21775,3.21775,0.0,1.0,7.0
9060,20:46:05,0.015,3.25657,3.25657,0.0,1.0,7.0
9061,20:46:06,0.01496,3.25688,3.25688,0.0,1.0,7.0
9062,20:46:07,0.0225,3.20072,3.20072,0.0,1.0,7.0
9063,20:46:08,0.02256,3.20034,3.20034,0.0,1.0,7.0
9064,20:46:09,0.03,3.15525,3.15525,0.0,1.0,7.0
9065,20:46:10,0.02,3.21811,3.21811,0.0,1.0,7.0
9066,20:46:11,0.015,3.25657,3.25657,0.0,1.0,7.0
9067,20:46:12,0.01253,3.27748,3.27748,0.0,1.0,7.0
9068,20:46:13,0.015,3.25657,3.25657,0.0,1.0,7.0
9070,20:46:15,0.01504,3.25626,3.25626,0.0,1.0,7.0
9071,20:46:16,0.02488,3.18526,3.18526,0.0,1.0,7.0
9072,20:46:17,0.01253,3.27748,3.27748,0.0,1.0,7.0
9073,20:46:18,0.0125,3.27776,3.27776,0.0,1.0,7.0
9074,20:46:19,0.0125,3.27776,3.27776,0.0,1.0,7.0
9075,20:46:20,0.02256,3.20034,3.20034,0.0,1.0,7.0
9076,20:46:21,0.015,3.25657,3.25657,0.0,1.0,7.0
9077,20:46:22,0.01511,3.25564,3.25564,0.0,1.0,7.0
9078,20:46:23,0.01253,3.27748,3.27748,0.0,1.0,7.0
9079,20:46:24,0.0125,3.27776,3.27776,0.0,1.0,7.0
9080,20:46:25,0.03509,3.12962,3.12962,0.0,1.0,7.0
9081,20:46:26,0.02256,3.20034,3.20034,0.0,1.0,7.0
9082,20:46:27,0.015,3.25657,3.25657,0.0,1.0,7.0
9083,20:46:28,0.02,3.21811,3.21811,0.0,1.0,7.0
9084,20:46:29,0.01253,3.27748,3.27748,0.0,1.0,7.0
9085,20:46:30,0.01005,3.29985,3.29985,0.0,1.0,7.0
9086,20:46:31,0.04738,3.08252,3.08252,0.0,1.0,7.0
9087,20:46:32,0.0125,3.27776,3.27776,0.0,1.0,7.0
9089,20:46:34,0.02,3.21811,3.21811,0.0,1.0,7.0
9090,20:46:35,0.01253,3.27748,3.27748,0.0,1.0,7.0
9091,20:46:36,0.03483,3.13084,3.13084,0.0,1.0,7.0
9092,20:46:37,0.01003,3.30009,3.30009,0.0,3.0,7.0
9093,20:46:38,0.00752,3.32415,3.32415,0.0,1.0,7.0
9094,20:46:39,0.01253,3.27748,3.27748,0.0,1.0,7.0
9095,20:46:40,0.02,3.21811,3.21811,0.0,1.0,7.0
9096,20:46:41,0.01496,3.25688,3.25688,0.0,1.0,7.0
9097,20:46:42,0.02506,3.18408,3.18408,0.0,1.0,7.0
9098,20:46:43,0.02,3.21811,3.21811,0.0,1.0,7.0
9099,20:46:44,0.01005,3.29985,3.29985,0.0,1.0,7.0
9100,20:46:45,0.01003,3.30009,3.30009,0.0,1.0,7.0
9101,20:46:46,0.02,3.21811,3.21811,0.0,1.0,7.0
9102,20:46:47,0.03,3.15525,3.15525,0.0,1.0,7.0
9103,20:46:48,0.01253,3.27748,3.27748,0.0,1.0,7.0
9104,20:46:49,0.02,3.21811,3.21811,0.0,1.0,7.0
9105,20:46:50,0.01005,3.29985,3.29985,0.0,1.0,7.0
9106,20:46:51,0.01496,3.25688,3.25688,0.0,1.0,7.0
9108,20:46:53,0.03,3.15525,3.15525,0.0,1.0,7.0
9109,20:46:54,0.01253,3.27748,3.27748,0.0,1.0,7.0
9110,20:46:55,0.02,3.21811,3.21811,0.0,1.0,7.0
9111,20:46:56,0.00998,3.30055,3.30055,0.0,3.0,7.0
9112,20:46:57,0.005,3.34985,3.34985,0.0,1.0,7.0
9113,20:46:58,0.01754,3.23637,3.23637,0.0,1.0,7.0
9114,20:46:59,0.02506,3.18408,3.18408,0.0,1.0,7.0
9115,20:47:00,0.02261,3.19996,3.19996,0.0,1.0,7.0
9116,20:47:01,0.03509,3.12962,3.12962,0.0,1.0,7.0
9117,20:47:02,0.01746,3.23704,3.23704,0.0,1.0,7.0
9118,20:47:03,0.01253,3.27748,3.27748,0.0,1.0,7.0
9119,20:47:04,0.02005,3.21775,3.21775,0.0,1.0,7.0
9120,20:47:05,0.0125,3.27776,3.27776,0.0,1.0,7.0
9121,20:47:06,0.02757,3.16894,3.16894,0.0,1.0,7.0
9122,20:47:07,0.01259,3.27693,3.27693,0.0,1.0,7.0
9123,20:47:08,0.01253,3.27748,3.27748,0.0,1.0,7.0
9124,20:47:09,0.01496,3.25688,3.25688,0.0,1.0,7.0
9126,20:47:11,0.02993,3.15566,3.15566,0.0,1.0,7.0
9127,20:47:12,0.01504,3.25626,3.25626,0.0,1.0,7.0
9128,20:47:13,0.02005,3.21775,3.21775,0.0,1.0,7.0
9129,20:47:14,0.015,3.25657,3.25657,0.0,1.0,7.0
9130,20:47:15,0.0075,3.32433,3.32433,0.0,1.0,7.0
9131,20:47:16,0.01504,3.25626,3.25626,0.0,1.0,7.0
9132,20:47:17,0.025,3.18448,3.18448,0.0,1.0,7.0
9133,20:47:18,0.0125,3.27776,3.27776,0.0,1.0,7.0
9134,20:47:19,0.02,3.21811,3.21811,0.0,1.0,7.0
9135,20:47:20,0.01253,3.27748,3.27748,0.0,1.0,7.0
9136,20:47:21,0.01253,3.27748,3.27748,0.0,1.0,7.0
9137,20:47:22,0.03509,3.12962,3.12962,0.0,1.0,7.0
9138,20:47:23,0.01253,3.27748,3.27748,0.0,1.0,7.0
9139,20:47:24,0.01003,3.30009,3.30009,0.0,1.0,7.0
9140,20:47:25,0.02,3.21811,3.21811,0.0,1.0,7.0
9141,20:47:26,0.01253,3.27748,3.27748,0.0,1.0,7.0
9142,20:47:27,0.02757,3.16894,3.16894,0.0,1.0,7.0
9143,20:47:28,0.02,3.21811,3.21811,0.0,1.0,7.0
9145,20:47:30,0.0125,3.27776,3.27776,0.0,1.0,7.0
9146,20:47:31,0.02244,3.2011,3.2011,0.0,1.0,7.0
9147,20:47:32,0.02506,3.18408,3.18408,0.0,1.0,7.0
9148,20:47:33,0.015,3.25657,3.25657,0.0,1.0,7.0
9149,20:47:34,0.01247,3.27803,3.27803,0.0,1.0,7.0
9150,20:47:35,0.00752,3.32415,3.32415,0.0,1.0,7.0
9151,20:47:36,0.015,3.25657,3.25657,0.0,1.0,7.0
9152,20:47:37,0.01759,3.23603,3.23603,0.0,1.0,7.0
9153,20:47:38,0.03,3.15525,3.15525,0.0,1.0,7.0
9154,20:47:39,0.015,3.25657,3.25657,0.0,1.0,7.0
9155,20:47:40,0.02244,3.2011,3.2011,0.0,1.0,7.0
9156,20:47:41,0.0125,3.27776,3.27776,0.0,1.0,7.0
9157,20:47:42,0.01253,3.27748,3.27748,0.0,1.0,7.0
9158,20:47:43,0.03759,3.1184,3.1184,0.0,1.0,7.0
9159,20:47:44,0.03,3.15525,3.15525,0.0,1.0,7.0
9160,20:47:45,0.015,3.25657,3.25657,0.0,1.0,7.0
9161,20:47:46,0.02,3.21811,3.21811,0.0,1.0,7.0
9162,20:47:47,0.01253,3.27748,3.27748,0.0,1.0,7.0
9164,20:47:49,0.03509,3.12962,3.12962,0.0,1.0,7.0
9165,20:47:50,0.01741,3.23738,3.23738,0.0,1.0,7.0
9166,20:47:51,0.01253,3.27748,3.27748,0.0,1.0,7.0
9167,20:47:52,0.01754,3.23637,3.23637,0.0,1.0,7.0
9168,20:47:53,0.01,3.30032,3.30032,0.0,1.0,7.0
9169,20:47:54,0.005,3.34985,3.34985,0.0,1.0,7.0
9170,20:47:55,0.035,3.13003,3.13003,0.0,1.0,7.0
9171,20:47:56,0.01003,3.30009,3.30009,0.0,1.0,7.0
9172,20:47:57,0.015,3.25657,3.25657,0.0,1.0,7.0
9173,20:47:58,0.02,3.21811,3.21811,0.0,1.0,7.0
9174,20:47:59,0.01253,3.27748,3.27748,0.0,1.0,7.0
9175,20:48:00,0.02757,3.16894,3.16894,0.0,1.0,7.0
9176,20:48:01,0.0225,3.20072,3.20072,0.0,1.0,7.0
9177,20:48:02,0.01253,3.27748,3.27748,0.0,1.0,7.0
9178,20:48:03,0.015,3.25657,3.25657,0.0,1.0,7.0
9179,20:48:04,0.01754,3.23637,3.23637,0.0,1.0,7.0
9180,20:48:05,0.025,3.18448,3.18448,0.0,1.0,7.0
9182,20:48:07,0.01754,3.23637,3.23637,0.0,1.0,7.0
9183,20:48:08,0.01253,3.27748,3.27748,0.0,1.0,7.0
9184,20:48:09,0.015,3.25657,3.25657,0.0,1.0,7.0
9185,20:48:10,0.02,3.21811,3.21811,0.0,1.0,7.0
9186,20:48:11,0.0225,3.20072,3.20072,0.0,1.0,7.0
9187,20:48:12,0.00752,3.32415,3.32415,0.0,1.0,7.0
9188,20:48:13,0.01253,3.27748,3.27748,0.0,1.0,7.0
9189,20:48:14,0.015,3.25657,3.25657,0.0,1.0,7.0
9190,20:48:15,0.0175,3.23671,3.23671,0.0,1.0,7.0
9191,20:48:16,0.02,3.21811,3.21811,0.0,1.0,7.0
9192,20:48:17,0.03242,3.14257,3.14257,0.0,1.0,7.0
9193,20:48:18,0.01253,3.27748,3.27748,0.0,1.0,7.0
9194,20:48:19,0.01754,3.23637,3.23637,0.0,1.0,7.0
9195,20:48:20,0.01005,3.29985,3.29985,0.0,1.0,7.0
9196,20:48:21,0.01496,3.25688,3.25688,0.0,1.0,7.0
9197,20:48:22,0.03509,3.12962,3.12962,0.0,1.0,7.0
9198,20:48:23,0.01253,3.27748,3.27748,0.0,1.0,7.0
9199,20:48:24,0.0125,3.27776,3.27776,0.0,1.0,7.0
9201,20:48:26,0.01253,3.27748,3.27748,0.0,1.0,7.0
9202,20:48:27,0.02506,3.18408,3.18408,0.0,1.0,7.0
9203,20:48:28,0.04261,3.09852,3.09852,0.0,1.0,7.0
9204,20:48:29,0.01005,3.29985,3.29985,0.0,1.0,7.0
9205,20:48:30,0.00748,3.32452,3.32452,0.0,1.0,7.0
9206,20:48:31,0.01253,3.27748,3.27748,0.0,1.0,7.0
9207,20:48:32,0.015,3.25657,3.25657,0.0,1.0,7.0
9208,20:48:33,0.01496,3.25688,3.25688,0.0,1.0,7.0
9209,20:48:34,0.0375,3.1188,3.1188,0.0,1.0,7.0
9210,20:48:35,0.01005,3.29985,3.29985,0.0,1.0,7.0
9211,20:48:36,0.0125,3.27776,3.27776,0.0,1.0,7.0
9212,20:48:37,0.02,3.21811,3.21811,0.0,1.0,7.0
9213,20:48:38,0.01253,3.27748,3.27748,0.0,1.0,7.0
9214,20:48:39,0.025,3.18448,3.18448,0.0,1.0,7.0
9215,20:48:40,0.01754,3.23637,3.23637,0.0,1.0,7.0
9216,20:48:41,0.01003,3.30009,3.30009,0.0,1.0,7.0
9217,20:48:42,0.01253,3.27748,3.27748,0.0,1.0,7.0
9218,20:48:43,0.01754,3.23637,3.23637,0.0,1.0,7.0
9220,20:48:45,0.01256,3.27721,3.27721,0.0,1.0,7.0
9221,20:48:46,0.0225,3.20072,3.20072,0.0,1.0,7.0
9222,20:48:47,0.0125,3.27776,3.27776,0.0,1.0,7.0
9223,20:48:48,0.0125,3.27776,3.27776,0.0,1.0,7.0
9224,20:48:49,0.02256,3.20034,3.20034,0.0,1.0,7.0
9225,20:48:50,0.0125,3.27776,3.27776,0.0,1.0,7.0
9226,20:48:51,0.01005,3.29985,3.29985,0.0,1.0,7.0
9227,20:48:52,0.02,3.21811,3.21811,0.0,1.0,7.0
9228,20:48:53,0.01253,3.27748,3.27748,0.0,1.0,7.0
9229,20:48:54,0.0125,3.27776,3.27776,0.0,1.0,7.0
9230,20:48:55,0.0325,3.14216,3.14216,0.0,1.0,7.0
9231,20:48:56,0.015,3.25657,3.25657,0.0,1.0,7.0
9232,20:48:57,0.01253,3.27748,3.27748,0.0,1.0,7.0
9233,20:48:58,0.01754,3.23637,3.23637,0.0,1.0,7.0
9234,20:48:59,0.0125,3.27776,3.27776,0.0,1.0,7.0
9235,20:49:00,0.02764,3.16853,3.16853,0.0,1.0,7.0
9236,20:49:01,0.02261,3.19996,3.19996,0.0,1.0,7.0
9237,20:49:02,0.01746,3.23704,3.23704,0.0,1.0,7.0
9239,20:49:04,0.01508,3.25595,3.25595,0.0,1.0,7.0
9240,20:49:05,0.025,3.18448,3.18448,0.0,1.0,7.0
9241,20:49:06,0.03008,3.15484,3.15484,0.0,1.0,7.0
9242,20:49:07,0.01754,3.23637,3.23637,0.0,1.0,7.0
9243,20:49:08,0.005,3.34985,3.34985,0.0,1.0,7.0
9244,20:49:09,0.01,3.30032,3.30032,0.0,1.0,7.0
9245,20:49:10,0.02005,3.21775,3.21775,0.0,1.0,7.0
9246,20:49:11,0.01496,3.25688,3.25688,0.0,1.0,7.0
9247,20:49:12,0.02757,3.16894,3.16894,0.0,1.0,7.0
9248,20:49:13,0.015,3.25657,3.25657,0.0,1.0,7.0
9249,20:49:14,0.01253,3.27748,3.27748,0.0,1.0,7.0
9250,20:49:15,0.0175,3.23671,3.23671,0.0,1.0,7.0
9251,20:49:16,0.01754,3.23637,3.23637,0.0,1.0,7.0
9252,20:49:17,0.03008,3.15484,3.15484,0.0,1.0,7.0
9253,20:49:18,0.0125,3.27776,3.27776,0.0,1.0,7.0
9254,20:49:19,0.02,3.21811,3.21811,0.0,1.0,7.0
9255,20:49:20,0.015,3.25657,3.25657,0.0,1.0,7.0
9256,20:49:21,0.01005,3.29985,3.29985,0.0,1.0,7.0
9258,20:49:23,0.0125,3.27776,3.27776,0.0,1.0,7.0
9259,20:49:24,0.01253,3.27748,3.27748,0.0,1.0,7.0
9260,20:49:25,0.01754,3.23637,3.23637,0.0,1.0,7.0
9261,20:49:26,0.01003,3.30009,3.30009,0.0,1.0,7.0
9262,20:49:27,0.01754,3.23637,3.23637,0.0,1.0,7.0
9263,20:49:28,0.0175,3.23671,3.23671,0.0,1.0,7.0
9264,20:49:29,0.01005,3.29985,3.29985,0.0,1.0,7.0
9265,20:49:30,0.01496,3.25688,3.25688,0.0,1.0,7.0
9266,20:49:31,0.01754,3.23637,3.23637,0.0,1.0,7.0
9267,20:49:32,0.01496,3.25688,3.25688,0.0,1.0,7.0
9268,20:49:33,0.03008,3.15484,3.15484,0.0,1.0,7.0
9269,20:49:34,0.02244,3.2011,3.2011,0.0,1.0,7.0
9270,20:49:35,0.01496,3.25688,3.25688,0.0,1.0,7.0
9271,20:49:36,0.015,3.25657,3.25657,0.0,1.0,7.0
9272,20:49:37,0.02,3.21811,3.21811,0.0,1.0,7.0
9273,20:49:38,0.02506,3.18408,3.18408,0.0,1.0,7.0
9274,20:49:39,0.0125,3.27776,3.27776,0.0,1.0,7.0
9275,20:49:40,0.02005,3.21775,3.21775,0.0,1.0,7.0
9277,20:49:42,0.01496,3.25688,3.25688,0.0,1.0,7.0
9278,20:49:43,0.03266,3.14134,3.14134,0.0,1.0,7.0
9279,20:49:44,0.01005,3.29985,3.29985,0.0,1.0,7.0
9280,20:49:45,0.01746,3.23704,3.23704,0.0,1.0,7.0
9281,20:49:46,0.02005,3.21775,3.21775,0.0,1.0,7.0
9282,20:49:47,0.0125,3.27776,3.27776,0.0,1.0,7.0
9283,20:49:48,0.0,3.40568,3.40568,0.0,1.0,7.0
9284,20:49:49,0.03258,3.14175,3.14175,0.0,1.0,7.0
9285,20:49:50,0.0125,3.27776,3.27776,0.0,1.0,7.0
9286,20:49:51,0.01253,3.27748,3.27748,0.0,1.0,7.0
9287,20:49:52,0.02,3.21811,3.21811,0.0,1.0,7.0
9288,20:49:53,0.0125,3.27776,3.27776,0.0,1.0,7.0
9289,20:49:54,0.025,3.18448,3.18448,0.0,1.0,7.0
9290,20:49:55,0.0375,3.1188,3.1188,0.0,1.0,7.0
9291,20:49:56,0.03008,3.15484,3.15484,0.0,1.0,7.0
9292,20:49:57,0.01253,3.27748,3.27748,0.0,1.0,7.0
9293,20:49:58,0.01754,3.23637,3.23637,0.0,1.0,7.0
9295,20:50:00,0.01253,3.27748,3.27748,0.0,1.0,7.0
9296,20:50:01,0.03778,3.11759,3.11759,0.0,1.0,7.0
9297,20:50:02,0.01253,3.27748,3.27748,0.0,1.0,7.0
9298,20:50:03,0.01496,3.25688,3.25688,0.0,1.0,7.0
9299,20:50:04,0.02005,3.21775,3.21775,0.0,1.0,7.0
9300,20:50:05,0.01253,3.27748,3.27748,0.0,1.0,7.0
9301,20:50:06,0.00501,3.34972,3.34972,0.0,1.0,7.0
9302,20:50:07,0.03,3.15525,3.15525,0.0,1.0,7.0
9303,20:50:08,0.0125,3.27776,3.27776,0.0,1.0,7.0
9304,20:50:09,0.015,3.25657,3.25657,0.0,1.0,7.0
9305,20:50:10,0.02005,3.21775,3.21775,0.0,1.0,7.0
9306,20:50:11,0.01496,3.25688,3.25688,0.0,1.0,7.0
9307,20:50:12,0.03008,3.15484,3.15484,0.0,1.0,7.0
9308,20:50:13,0.0401,3.10805,3.10805,0.0,1.0,7.0
9309,20:50:14,0.02256,3.20034,3.20034,0.0,1.0,7.0
9310,20:50:15,0.02,3.21811,3.21811,0.0,1.0,7.0
9311,20:50:16,0.01754,3.23637,3.23637,0.0,1.0,7.0
9313,20:50:18,0.01253,3.27748,3.27748,0.0,1.0,7.0
9314,20:50:19,0.045,3.09016,3.09016,0.0,1.0,7.0
9315,20:50:20,0.01253,3.27748,3.27748,0.0,1.0,7.0
9316,20:50:21,0.01496,3.25688,3.25688,0.0,1.0,7.0
9317,20:50:22,0.02,3.21811,3.21811,0.0,1.0,7.0
9318,20:50:23,0.01253,3.27748,3.27748,0.0,1.0,7.0
9319,20:50:24,0.01247,3.27803,3.27803,0.0,1.0,7.0
9320,20:50:25,0.0275,3.16934,3.16934,0.0,1.0,7.0
9321,20:50:26,0.01003,3.30009,3.30009,0.0,1.0,7.0
9322,20:50:27,0.015,3.25657,3.25657,0.0,1.0,7.0
9323,20:50:28,0.01754,3.23637,3.23637,0.0,1.0,7.0
9324,20:50:29,0.0125,3.27776,3.27776,0.0,1.0,7.0
9325,20:50:30,0.02513,3.18369,3.18369,0.0,1.0,7.0
9326,20:50:31,0.0225,3.20072,3.20072,0.0,1.0,7.0
9327,20:50:32,0.0125,3.27776,3.27776,0.0,1.0,7.0
9328,20:50:33,0.015,3.25657,3.25657,0.0,1.0,7.0
9329,20:50:34,0.01754,3.23637,3.23637,0.0,1.0,7.0
9330,20:50:35,0.03242,3.14257,3.14257,0.0,1.0,7.0
9332,20:50:37,0.01508,3.25595,3.25595,0.0,1.0,7.0
9333,20:50:38,0.01741,3.23738,3.23738,0.0,1.0,7.0
9334,20:50:39,0.01005,3.29985,3.29985,0.0,1.0,7.0
9335,20:50:40,0.04229,3.09969,3.09969,0.0,1.0,7.0
9336,20:50:41,0.0325,3.14216,3.14216,0.0,1.0,7.0
9337,20:50:42,0.005,3.34985,3.34985,0.0,1.0,7.0
9338,20:50:43,0.015,3.25657,3.25657,0.0,1.0,7.0
9339,20:50:44,0.015,3.25657,3.25657,0.0,1.0,7.0
9340,20:50:45,0.0125,3.27776,3.27776,0.0,1.0,7.0
9341,20:50:46,0.02,3.21811,3.21811,0.0,1.0,7.0
9342,20:50:47,0.02256,3.20034,3.20034,0.0,1.0,7.0
9343,20:50:48,0.01496,3.25688,3.25688,0.0,1.0,7.0
9344,20:50:49,0.01754,3.23637,3.23637,0.0,1.0,7.0
9345,20:50:50,0.01253,3.27748,3.27748,0.0,1.0,7.0
9346,20:50:51,0.0125,3.27776,3.27776,0.0,1.0,7.0
9347,20:50:52,0.0375,3.1188,3.1188,0.0,1.0,7.0
9348,20:50:53,0.015,3.25657,3.25657,0.0,1.0,7.0
9349,20:50:54,0.0125,3.27776,3.27776,0.0,1.0,7.0
9351,20:50:56,0.01253,3.27748,3.27748,0.0,1.0,7.0
9352,20:50:57,0.02757,3.16894,3.16894,0.0,1.0,7.0
9353,20:50:58,0.02005,3.21775,3.21775,0.0,1.0,7.0
9354,20:50:59,0.0125,3.27776,3.27776,0.0,1.0,7.0
9355,20:51:00,0.01253,3.27748,3.27748,0.0,1.0,7.0
9356,20:51:01,0.02256,3.20034,3.20034,0.0,1.0,7.0
9357,20:51:02,0.01,3.30032,3.30032,0.0,1.0,7.0
9358,20:51:03,0.02005,3.21775,3.21775,0.0,1.0,7.0
9359,20:51:04,0.01253,3.27748,3.27748,0.0,1.0,7.0
